Link hình ảnh;Mã SKU;Tên;Cân nặng(g);Chiều dài(cm);Chiều rộng(cm);Chiều cao(cm);Tên kho;Khu vực kho;Vị trí;Tổng số;Đơn hàng đã khóa;Toàn bộ kho khả dụng;Dự trữ chương trình;Đang vận tải;Tổng giá vốn hàng đang vận tải;Cảnh báo tồn kho;Dự báo bán hàng hàng ngày;Dự kiến số ngày có thể bán;Giá vốn bình quân gia quyền;Tổng giá vốn;Trạng thái bán hàng;Ngành hàng cấp 1;Ngành hàng cấp 2;Ngành hàng cấp 3;Loại SKU;Chú thích
https://res.bigseller.pro/sku/images/merchantsku/944484/197568_1754365721473.jpg?imageView2/1/w/300/h/300;2430;SVR Nước Tẩy Trang Physiopure Eau Micellaire - 75ml (xanh dương);0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;5;0;5;0;0;0.00;0;0.00;--;95180.00;475900.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/774816_1754366217787.jpg?imageView2/1/w/300/h/300;2429;SVR Nước Tẩy Trang Physiopure Eau Micellaire - 400ml (xanh dương);0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.34;8;286444.47;859333.41;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/634552_1754365626972.jpg?imageView2/1/w/300/h/300;2428;SVR Nước Tẩy Trang Physiopure Eau Micellaire - 200ml (xanh dương);0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.00;--;245454.00;490908.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/023486_1754365910271.jpg?imageView2/1/w/300/h/300;2427;SVR Kem giảm mụn Sebiaclear Active Gel 40ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.03;100;303968.71;911906.13;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/693456_1754366313705.jpg?imageView2/1/w/300/h/300;2426;SVR Kem Dưỡng Sebiaclear Mat+Pores 40ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;9;0;9;0;0;0.00;0;0.00;--;323963.80;2915674.20;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/074360_1754365627018.jpg?imageView2/1/w/300/h/300;2424;SVR Kem Dưỡng Da Tay Chân Xerial 50 Extreme Crème Pieds 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;14;0;14;0;0;0.00;0;0.03;466;261074.00;3655036.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/764350_1755553510715.jpg?imageView2/1/w/300/h/300;2423;SVR Kem Dưỡng Da Chân Xérial 30 Crème Pieds 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;9;0;9;0;0;0.00;0;0.00;--;226000.00;2034000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/599846_1754365911132.jpg?imageView2/1/w/300/h/300;2422;SVR Kem dưỡng Cicavit+ Crème 40ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;222545.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/793216_1754998488397.jpg?imageView2/1/w/300/h/300;2421;SVR Kem Chống Nắng Sebiaclear Creme SPF50+ 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.00;--;346910.00;693820.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/308974_1754364218284.jpg?imageView2/1/w/300/h/300;2420;SVR Kem Chống Nắng Clairial Creme SPF50+ 40ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;1.00;--;524252.89;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/954810_1755553510207.jpg?imageView2/1/w/300/h/300;2418;SUR-MEDIC Tinh Chất Truyền Trắng Sur.Medic+ Super Glutathione 100TM Bright Ampoule - 32ML;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.00;--;294312.50;294312.50;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/296382_1754364216703.jpg?imageView2/1/w/300/h/300;2417;SUR-MEDIC+ Mặt nạ Super Hyaluronic 100™ Aqua Mask 30g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;40;0;40;0;0;0.00;0;0.00;--;19212.16;768486.40;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/718987_1754365621710.jpg?imageView2/1/w/300/h/300;2416;SUR-MEDIC+ Mặt nạ Super Glutathione 100 Bright Mask 30g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;40;0;40;0;0;0.00;0;1.07;37;19192.49;767699.60;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/966371_1754365813041.jpg?imageView2/1/w/300/h/300;2415;SUR-MEDIC+ Mặt nạ Super Calm Repairing Mask 30g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;17;0;17;0;0;0.00;0;1.73;9;19867.35;337744.95;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/375839_1755687784899.jpg?imageView2/1/w/300/h/300;2414;SUR-MEDIC+ Mặt nạ Age Control Multi Vita Mask 30g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;37;0;37;0;0;0.00;0;2.00;18;18874.74;698365.38;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/511473_1755015213634.jpg?imageView2/1/w/300/h/300;2413;SUNPLAY Kem Chống nắng Sunplay Skin Aqua Clear White SPF50+ PA++++ - 55g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;10;0;10;0;0;0.00;0;0.00;--;143994.23;1439942.30;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2412;SUNPLAY Kem Chống nắng Sunplay Skin Aqua Clear White SPF50+ PA++++ - 30g - HỒNG;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.00;--;50000.00;150000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/149708_1754366212137.jpg?imageView2/1/w/300/h/300;2410;SUNPLAY Kem chống nắng Skin Aqua Tone Uv Essence SPF50+ PA++++ 80g – Xanh Tím Happiness Aura [XT];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;105000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/865045_1754365818076.jpg?imageView2/1/w/300/h/300;2409;SUNPLAY Kem Chống Nắng Skin Aqua Tone UP UV SPF50+ Pa++++ 50g – Latte Beige essence;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.00;--;140000.00;140000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/491720_1754365621719.jpg?imageView2/1/w/300/h/300;2408;SUNPLAY Sữa Chống Nắng Super Block SPF50 PA++++ - 30g [MẪU MỚI];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.03;66;66116.16;132232.32;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/382238_1754365907334.jpg?imageView2/1/w/300/h/300;2407;SUDOCREM Kem hăm đa năng số 1 UK 60gr;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;1.00;0;80351.08;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/917055_1754366319799.jpg?imageView2/1/w/300/h/300;2406;ST.IVES Sữa Dưỡng Thể Body Lotion USA 400ml - Yến Mạch & Bơ;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;75237.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/621529_1754365914951.jpg?imageView2/1/w/300/h/300;2405;ST.IVES Sữa Dưỡng Thể Body Lotion USA 400ml - Vitamin E & Bơ;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;75237.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/482611_1754366213829.jpg?imageView2/1/w/300/h/300;2404;ST.IVES Sữa Tắm Tẩy Tế Bào Chết 700ml - Yến mạch & Bơ;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.22;0;125220.20;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/364018_1754364218893.jpg?imageView2/1/w/300/h/300;2403;ST.IVES Sữa Tắm Tẩy Tế Bào Chết 473ml - Yến Mạch & Bơ;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;104314.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/177449_1782723278505.jpg?imageView2/1/w/300/h/300;2402;ST.IVES Sữa Tắm Tẩy Tế Bào Chết 700ml - Muối Biển;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;1.00;0;125000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/230893_1754366313643.jpg?imageView2/1/w/300/h/300;2401;ST.IVES Sữa Tắm Tẩy Tế Bào Chết 473ml - Cam Chanh;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;109846.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/684030_1754365626069.jpg?imageView2/1/w/300/h/300;2400;ST.IVES Sữa Rửa Mặt tẩy tế bào chết 170g - Fresh Skin Trái Mơ;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;106000.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/541520_1754919949775.jpg?imageView2/1/w/300/h/300;2399;ST.IVES Sữa Rửa Mặt tẩy tế bào chết 170g - BLACKHEAD Trà Xanh;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;106000.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/946862_1754361504532.jpg?imageView2/1/w/300/h/300;2398;SOME BY MI Mặt Nạ Đất Sét Super Matcha Pore Clean Clay Mask 100g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;225000.00;0.00;Còn hàng;SOME BY MI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/350896_1754365907119.jpg?imageView2/1/w/300/h/300;2397;SOFY Băng vệ sinh Soft Tampon Super gói 9 miếng, Lẻ 1 gói;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;95;0;95;0;0;0.00;0;0.83;114;36856.95;3501410.25;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/869938_1770036264551.jpg?imageView2/1/w/300/h/300;2396;SOFY Băng Vệ Sinh Soft Tampon Super Gói 7 Miếng - TÍM;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.17;23;28250.00;113000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/675831_1769699061980.jpg?imageView2/1/w/300/h/300;2395;SOFY Băng Vệ Sinh Soft Tampon Super Gói 10 Miếng - XANH DƯƠNG;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;12;0;12;0;0;0.00;0;0.10;120;25300.00;303600.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/505837_1779681578791.jpg?imageView2/1/w/300/h/300;2394;SO.NATURAL Xịt Dưỡng Nền Water Glow Make Up Setting Fixx So'Natural 75ml - Đen;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;2;1;0;0;0.00;0;0.07;14;257515.84;772547.52;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/383364_1754097264171.jpg?imageView2/1/w/300/h/300;2393;SO.NATURAL Xịt Dưỡng Nền Water Glow Make Up Setting Fixx - HỒNG NHẠT ALL DAY 35ML;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;2;0;0;0;0.00;0;0.57;0;126230.77;252461.54;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/624993_1754364213537.jpg?imageView2/1/w/300/h/300;2392;SO.NATURAL Xịt Dưỡng Nền Water Glow Make Up Setting Fixx - All Day Tight 120ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.00;--;284602.19;284602.19;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/116869_1779681584738.jpg?imageView2/1/w/300/h/300;2391;SO.NATURAL Xịt Dưỡng Nền Water Glow Make Up Setting Fixx So'Natural 75ml - Hồng đậm;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;2;0;0;0;0.00;0;2.00;0;256538.46;513076.92;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2390;SMAS Tinh Chất Cấp Ẩm HA Plus Hyaluronic Acid 100ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.42;0;331376.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/945303_1782467075583.jpg?imageView2/1/w/300/h/300;2389;SMAS Tinh Chất B5 Phục Hồi Da SMAS Pro Vitamin B5 Hydra Serum - 120ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;1.00;0;365538.46;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/640185_1754366310170.jpg?imageView2/1/w/300/h/300;2388;SMAS Mặt nạ Peptide Silk Mask 25gr;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;51;0;51;0;0;0.00;0;12.33;4;60515.86;3086308.86;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/995859_1754366214248.jpg?imageView2/1/w/300/h/300;2387;SKIN1004 Tinh chất Madagascar Centella Hyalu-cica Blue Serum 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.04;0;282000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/853746_1754365621707.jpg?imageView2/1/w/300/h/300;2386;SKIN1004 Tinh chất Madagascar Centella Ampoule - 55ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.00;--;175370.37;701481.48;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/734508_1754365814983.jpg?imageView2/1/w/300/h/300;2385;SKIN1004 Tinh chất Madagascar Centella Ampoule - 100ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;256934.34;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/590238_1754364218702.jpg?imageView2/1/w/300/h/300;2384;SKIN1004 Sữa rửa mặt Madagascar Centella 125ML - Tone Brightening Cleansing Gel Foam;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.00;--;219000.00;219000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/989762_1755552875088.jpg?imageView2/1/w/300/h/300;2383;SKIN1004 Nước Hoa Hồng Madagascar Centella Probio-Cica Essence Toner Ngăn Lão Hóa Da 210ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;313150.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/824195_1754366310428.jpg?imageView2/1/w/300/h/300;2382;SKIN1004 Nước hoa hồng Madagascar Centella 210ML - Toning Toner;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;200740.02;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/312794_1754365625473.jpg?imageView2/1/w/300/h/300;2381;SKIN1004 Mặt nạ giấy Madagascar Centella Watergel Sheet Ampoule Mask 25ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.00;--;37486.00;74972.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/710726_1754365818869.jpg?imageView2/1/w/300/h/300;2380;SKIN1004 Kem dưỡng Madagascar Centella - Soothing Cream 75ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.11;0;247130.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/136965_1787500842045.jpg?imageView2/1/w/300/h/300;2379;SKIN1004 Kem dưỡng Madagascar Centella - Cream 75ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.00;--;247450.00;494900.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/448697_1754998314175.jpg?imageView2/1/w/300/h/300;2378;SKIN1004 Kem chống nắng Madagascar Centella Air-Fit SunCream Plus 50ml (IP04);0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;234;0;234;0;0;0.00;0;2.66;87;193000.00;45162000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/576560_1755553282917.jpg?imageView2/1/w/300/h/300;2377;SKIN1004 Kem chống nắng Madagascar Centella Air-Fit SunCream Plus - 20ml (IP04);0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;20;20;0;0;0;0.00;0;0.55;0;50000.00;1000000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2376;SKIN1004 Kem chống nắng Madagascar centella 50ml [XT];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;165888.89;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/919146_1754364216583.jpg?imageView2/1/w/300/h/300;2373;SIMPLE Sữa Rửa Mặt Refreshing Facial Wash - 50ml [Xanh lá];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;82972.22;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/106789_1787289379447.jpg?imageView2/1/w/300/h/300;2372;SIMPLE Sữa Rửa Mặt Refreshing Facial Wash - 150ml [Xanh lá];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;147;0;147;0;0;0.00;0;10.40;14;75000.36;11025052.92;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/360736_1754365721435.jpg?imageView2/1/w/300/h/300;2371;SIMPLE Sữa rửa mặt Purifying Gel Wash 150ml [Xanh dương];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;13;0;13;0;0;0.00;0;7.28;1;75000.00;975000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/909267_1785901378995.jpg?imageView2/1/w/300/h/300;2370;SIMPLE Sữa rửa mặt Moisturising Facial Wash 150ml [Xanh lá trắng];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;12;0;12;0;0;0.00;0;3.96;3;75000.00;900000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/816039_1754365724504.jpg?imageView2/1/w/300/h/300;2369;SIMPLE Sữa rửa mặt Micellar Gel Wash Water boost 150ml [ Xanh dương nhạt];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;2.96;0;75000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/160848_1754365818073.jpg?imageView2/1/w/300/h/300;2367;SIMPLE Nước Tẩy Trang Micellar Cleansing Water - 200ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;219;1;218;0;0;0.00;0;22.90;9;40176.75;8798708.25;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/627992_1754361504862.jpg?imageView2/1/w/300/h/300;2366;SIMPLE Nước hoa hồng Toner Kind to Skin Soothing Facial 200ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.11;0;81425.81;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/685500_1754366221823.jpg?imageView2/1/w/300/h/300;2365;SILKY hands Kem dưỡng da tay Silky  Nga - Xanh dưỡng ban đêm;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.28;10;28982.14;86946.42;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/515664_1754365724554.jpg?imageView2/1/w/300/h/300;2364;SILKY hands Kem dưỡng da tay Silky  Nga - Olive;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.28;3;28941.22;28941.22;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/721868_1754365712277.jpg?imageView2/1/w/300/h/300;2363;SILCOT Khăn Khô Lau Mặt Silcot Cotton, Thấm Khô Nhẹ Nhàng Cho Da - Gói 40 Miếng;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;47000.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/941114_1755015056285.jpg?imageView2/1/w/300/h/300;2361;SILCOT Bông tẩy trang Unicharm - 82 miếng Xanh dương;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;219;0;219;0;0;0.00;0;48.33;4;21072.77;4614936.63;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/780386_1754365910094.jpg?imageView2/1/w/300/h/300;2360;SILCOT Bông tẩy trang Unicharm - 66 miếng Xanh lá;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;3.27;0;25273.09;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/358631_1766387825258.jpg?imageView2/1/w/300/h/300;2359;SENSODYNE Kem Đánh Răng Sensodyne Bảo Vệ Nướu - 100g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;11;0;11;0;0;0.00;0;0.00;--;59327.00;652597.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/870561_1754365720778.jpg?imageView2/1/w/300/h/300;2358;SENSODYNE Kem đánh răng Repair & Protect 100g - Deep Repair Whitening;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;87214.80;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/288842_1754366219574.jpg?imageView2/1/w/300/h/300;2357;SENSODYNE Kem đánh răng Repair & Protect 100g - Deep Repair;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.03;100;79781.25;239343.75;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/844777_1754365911791.jpg?imageView2/1/w/300/h/300;2356;SENSODYNE Kem đánh răng Rapid Action 100g - Whitening;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;10;0;10;0;0;0.00;0;0.00;--;79242.80;792428.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/609956_1754366313653.jpg?imageView2/1/w/300/h/300;2355;SENSODYNE Kem đánh răng Rapid Action 100g - Thường;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;9;0;9;0;0;0.00;0;0.00;--;78446.47;706018.23;Còn hàng;Chưa chọn danh mục;;;Single SKU;
