Mã SKU;Tên;Thuộc tính phân loại;Danh mục;Xuất kho / Bán hàng;Lợi nhuận gộp hàng hóa đã giao;Tỷ suất Lợi nhuận gộp hàng hóa đã giao;Lượng bán xuất kho trung bình hàng ngày;Tồn kho khả dụng;Số ngày có thể bán;Đang vận tải;Cảnh báo tồn kho;Thời gian tạo;Link hình ảnh
1511;CORINE DE FARME Sữa tắm Intimate Gel Douche Shower Gel 2in1 250ml;;CORINE DE FARME;6;462348.02;0.4321;0.19;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/046311_1754364220758.jpg?imageView2/1/w/300/h/300
1512;QUÀ TẶNG - BĂNG ĐÔ CDF XANH;;CORINE DE FARME;0;0;0;0;26;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/410495_1767409320027.jpg?imageView2/1/w/300/h/300
1513;COSRX Kem Dưỡng Ẩm Advanced Snail 92 All In One Cream (Tube) - 50g;;Chưa chọn danh mục;0;0;0;0;1;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/982190_1754365630269.jpg?imageView2/1/w/300/h/300
1514;COSRX Sữa Rửa Mặt Low pH Good Morning Gel Cleanser - 150ml;;Chưa chọn danh mục;24;253000;0.0761;0.77;33;42;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/955812_1754365623530.jpg?imageView2/1/w/300/h/300
1522;COW Sữa tắm Milky Body Soap 550ml - HƯƠNG HOA CỎ;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/199249_1754366312759.jpg?imageView2/1/w/300/h/300
1523;COW Sữa tắm Milky Body Soap 550ml - HƯƠNG HOA HỒNG;;Chưa chọn danh mục;2;99037.08;0.3709;0.06;1;16;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/727141_1754365909710.jpg?imageView2/1/w/300/h/300
1524;CREST Kem đánh răng 3D White 147g - Bản Advanced;;Chưa chọn danh mục;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/647902_1755553283092.jpg?imageView2/1/w/300/h/300
1525;CREST Kem Đánh Răng Crest 3D White Brilliance Vibrant Peppermint 130g;;Chưa chọn danh mục;1;7072;0.044199999999999996;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/827847_1769699061201.jpg?imageView2/1/w/300/h/300
1526;CREST Kem Đánh Trắng Răng 3D Scope 153g;;Chưa chọn danh mục;3;173720;0.4268;0.1;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/773137_1754365722848.jpg?imageView2/1/w/300/h/300
1527;CREST Kem Đánh Trắng Răng 3D White Radiant Mint 93g;;Chưa chọn danh mục;0;0;0;0;1;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/031625_1754366219928.jpg?imageView2/1/w/300/h/300
1530;DẠ HƯƠNG DDVS Lavender - 120ml;;Chưa chọn danh mục;3;102000;0.425;0.1;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/565871_1754364216619.jpg?imageView2/1/w/300/h/300
1534;DẠ HƯƠNG Dung dịch vệ sinh Daily Fresh Moisture - 120ML Vàng;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/808928_1754365819973.jpg?imageView2/1/w/300/h/300
1537;DALBA  Serum d'Alba White Truffle - First Spray 100ml;;Chưa chọn danh mục;10;90000;0.0288;0.32;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/057541_1754364216708.jpg?imageView2/1/w/300/h/300
1543;DENTAL FLOSSERS Tăm chỉ nha khoa hộp 50 chiếc;;Chưa chọn danh mục;61;381724.94;0.6103999999999999;1.97;303;153;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/967193_1754919949287.jpg?imageView2/1/w/300/h/300
1544;DERM ALL MATRIX Mặt nạ Derm All Matrix - Lẻ 1 Miếng;;Chưa chọn danh mục;177;810479.99;0.0707;5.71;8;1;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/750736_1754361503118.jpg?imageView2/1/w/300/h/300
1545;DERMA Kem giảm mụn Anti Acne Cream Gamma Chemicals 10g;;Chưa chọn danh mục;62;954731;0.4974;2;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/605102_1754366215388.jpg?imageView2/1/w/300/h/300
1546;DERMA FORTE Gel giảm mụn 15g - Bản ADVANCED;;Chưa chọn danh mục;20;848182.8;0.3299;0.65;37;56;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/365374_1754365817106.jpg?imageView2/1/w/300/h/300
1547;DERMA FORTE Gel giảm mụn 15g - Bản thường;;Chưa chọn danh mục;316;4251265.4;0.141;10.19;100;9;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/830774_1754365626073.jpg?imageView2/1/w/300/h/300
1548;DERMABLOCK Kem Chống Nắng Sun Cream SPF50+ PA++++ - #BB;;Chưa chọn danh mục;1;7499.79;0.056799999999999996;0.03;15;500;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/781292_1754365631700.jpg?imageView2/1/w/300/h/300
1549;DERMABLOCK Kem Chống Nắng  Sun Cream SPF50+ PA++++ - #Daily;;Chưa chọn danh mục;0;0;0;0;5;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/485673_1754366209344.jpg?imageView2/1/w/300/h/300
1550;DERMABLOCK Kem Chống Nắng  Sun Cream SPF50+ PA++++ - #Tone Up;;Chưa chọn danh mục;5;188095.24;0.23079999999999998;0.16;12;75;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/054162_1754365617405.jpg?imageView2/1/w/300/h/300
1552;DERMAXILIC Kem ngày Dermaxilic B5 Tone up cream  - 50ml;;Chưa chọn danh mục;654;4218971.85;0.051399999999999994;21.1;2;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/039048_1778121897307.jpg?imageView2/1/w/300/h/300
1553;DIANA - Băng Vệ Sinh Le Parfum Hằng Ngày Hương Mộc Hồng - Hồng 20 miếng;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/511135_1763036626376.jpg?imageView2/1/w/300/h/300
1554;DIANA - Băng Vệ Sinh Le Parfum Hằng Ngày Hương Mộc Hồng - HỒNG 40 miếng;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;
1555;DIANA - Băng Vệ Sinh Le Parfum Hằng Ngày Hương Nhài - XANH LÁ 20 miếng;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/381631_1761124830756.jpg?imageView2/1/w/300/h/300
1557;DIANA Băng Quần Comfy Night 18 chiếc/gói - size M-L;;Chưa chọn danh mục;2;79000;0.266;0.06;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/795458_1768552553729.jpg?imageView2/1/w/300/h/300
1558;DIANA Băng Quần Comfy Night 2 chiếc/gói - size M-L;;Chưa chọn danh mục;95;213954.67;0.115;3.06;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/155034_1761812061122.jpg?imageView2/1/w/300/h/300
1560;DIANA Băng vệ sinh MAMA dành cho mẹ sau sinh 12 miếng/gói;;Chưa chọn danh mục;0;0;0;0;3;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/454173_1754366212295.jpg?imageView2/1/w/300/h/300
1561;DIANA băng vệ sinh ngày & đêm kháng khuẩn 20 miếng;;Chưa chọn danh mục;0;0;0;0;9;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/689007_1754366306031.jpg?imageView2/1/w/300/h/300
1588;DOVE Tẩy tế bào chết bluberry & Lime scent 280g;;Chưa chọn danh mục;11;86000;0.0559;0.35;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/047821_1784172108304.jpg?imageView2/1/w/300/h/300
1589;DOVE Tẩy Tế Bào Chết Dove Body Scrub 50g - ĐƯỜNG NÂU;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/243476_1750237274987.jpg?imageView2/1/w/300/h/300
1590;DOVE Tẩy Tế Bào Chết Dove Body Scrub 50g - HOA ANH ĐÀO;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/699496_1750482187241.jpg?imageView2/1/w/300/h/300
1591;DOVE Tẩy Tế Bào Chết Dove Body Scrub 50g - LỰU;;Chưa chọn danh mục;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/256081_1750237225332.jpg?imageView2/1/w/300/h/300
1592;DOVE Tẩy tế bào chết  SAKURA 280g;;Chưa chọn danh mục;1;27.78;0.0002;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/504436_1754366320316.jpg?imageView2/1/w/300/h/300
1593;DOVE Tẩy tế bào chết bản Mỹ 280g - Lựu Đỏ;;Chưa chọn danh mục;35;235604.83;0.0484;1.13;1;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/883939_1754366223830.jpg?imageView2/1/w/300/h/300
1594;DR.ALTHEA Kem dưỡng ẩm Dr.Althea 345 Relief Cream - 50ml;;Chưa chọn danh mục;56;1358000;0.0794;1.81;0;0;20;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/973719_1758618401202.jpg?imageView2/1/w/300/h/300
1595;Drceutics Nước tẩy trang Ultra-mild Olive Cleansing Water - 500ML;;Chưa chọn danh mục;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/978749_1771989191329.jpg?imageView2/1/w/300/h/300
1597;Dr.G Kem chống nắng Brightening Up Sun+ SPF50+ PA+++ (vạch cam) - 20ml;;DR.G;12;459612.64;0.4058;0.39;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/335591_1754365818115.jpg?imageView2/1/w/300/h/300
1598;Dr.G Kem chống nắng Brightening Up Sun+ SPF50+ PA+++ (vạch cam) - 50ml;;DR.G;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/180942_1754366217738.jpg?imageView2/1/w/300/h/300
1600;DR.G Kem Chống Nắng Phổ Rộng R.E.D Blemish Soothing Up Sun SPF 50+ PA++++ - 10ml;;DR.G;15;288000;0.43439999999999995;0.48;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/116232_1754365712850.jpg?imageView2/1/w/300/h/300
1601;Dr.G Kem dưỡng R.E.D Blemish Clear Soothing Cream - 10ml;;DR.G;9;160000;0.4156;0.29;20;68;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/356185_1754366210676.jpg?imageView2/1/w/300/h/300
1602;Dr.G Kem dưỡng R.E.D Blemish Clear Soothing Cream - 70ml;;DR.G;2;156913.04;0.2418;0.06;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/505678_1754366308428.jpg?imageView2/1/w/300/h/300
1603;Dr.G Kem dưỡng R.E.D Blemish Clear Soothing Cream - tuýp 30ml;;DR.G;9;354062.49;0.3821;0.29;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/360120_1754366313721.jpg?imageView2/1/w/300/h/300
1606;DR.JART Kem Dưỡng Trắng Da V7 Toning Light Dr.Jart+ 50ml;;Chưa chọn danh mục;0;0;0;0;3;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/234238_1754365813712.jpg?imageView2/1/w/300/h/300
1607;Dr.Pepti Kem Dưỡng Centella Moist Soothing Gel Cream 70ml;;DR.PEPTI;3;31565.22;0.0319;0.1;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/971843_1754364213670.jpg?imageView2/1/w/300/h/300
1608;DR.PEPTI Nước Hoa Hồng Centella Toner 180ml;;DR.PEPTI;25;456683.73;0.07629999999999999;0.81;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/040043_1785301472197.jpg?imageView2/1/w/300/h/300
1610;DR.PEPTI Tẩy Da Chết Herb Natural Peeling Gel 130ml;;DR.PEPTI;10;69000;0.047599999999999996;0.32;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/817147_1755015056776.jpg?imageView2/1/w/300/h/300
1611;DR.SERA Bông Tẩy Trang Cotton Tiệt Trùng UV - PURE SNOW COTTON PAD - 150 Miếng;;Chưa chọn danh mục;112;979459.68;0.3003;3.61;534;147;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/762912_1756125358464.jpg?imageView2/1/w/300/h/300
1612;DR.SERA Bông Tẩy Trang Cotton Tiệt Trùng UV - PURE SNOW COTTON PAD - 234 Miếng;;Chưa chọn danh mục;180;2173671.26;0.3481;5.81;953;164;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/407282_1754361506518.jpg?imageView2/1/w/300/h/300
1613;DR.SERA Khăn Mặt Nén Cotton Tiệt Trùng UV Mềm Mịn An Toàn Làn Da - Túi (30 cái);;Chưa chọn danh mục;1300;1505709;0.46409999999999996;41.94;110;2;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/058282_1754365904596.jpg?imageView2/1/w/300/h/300
1615;DR.SERA Khăn Tắm Nén Cotton Tiệt Trùng UV Mềm Mịn An Toàn Với Mọi Làn Da - 1 Khăn;;Chưa chọn danh mục;188;6248126.08;0.6709999999999999;6.06;1;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/143497_1781534797520.jpg?imageView2/1/w/300/h/300
1616;DUCRAY Dầu gội Kelual DS shampoo 100ml;;DUCRAY;1;146843.11;0.3371;0.03;1;33;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/100232_1754361502892.jpg?imageView2/1/w/300/h/300
1617;DUCRAY Dầu Gội KERTYOL PSO Shampoo 125ml;;DUCRAY;0;0;0;0;8;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/993634_1754365816239.jpg?imageView2/1/w/300/h/300
1618;DUCRAY Kem Chống Nắng Keracnyl UV Anti-Blemish Fluid SPF50+ 50ml;;DUCRAY;1;248758.8;0.4985;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/541245_1789007232022.jpg?imageView2/1/w/300/h/300
1619;DUCRAY Kem Dưỡng Da KERACNYL MAT Oily Skin 30ml;;DUCRAY;1;167987.76;0.3784;0.03;7;233;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/515151_1754365718495.jpg?imageView2/1/w/300/h/300
1620;DUCRAY Kem dưỡng Keracnyl PP Anti-blemish soothing cream 30ml;;DUCRAY;108;-1293172.69;-0.042699999999999995;3.48;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/792145_1754366312651.jpg?imageView2/1/w/300/h/300
1622;EKSEPTION Serum Dưỡng Ẩm Hyaluronic B5 Giảm Mẩn Đỏ, Phục Hồi Da 75ml;;EKSEPTION;1;143182.67;0.1822;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/955580_1754366219780.jpg?imageView2/1/w/300/h/300
1623;EKSEPTION Serum Kẽm ZnPCA Hỗ Trợ Kiềm Dầu, Giảm Mụn Cho Da Dầu Mụn 75ml;;EKSEPTION;2;415883.34;0.2687;0.06;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/932135_1754365619371.jpg?imageView2/1/w/300/h/300
1625;EKSEPTION Tinh chất RETIN-OIL PEEL 5ml/ống;;EKSEPTION;1;70976.92;0.1654;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/699180_1754366315189.jpg?imageView2/1/w/300/h/300
1626;EKSEPTION Tinh Chất Dưỡng Ẩm Hyaluronic PHA Mixlab Serum - 75ml;;EKSEPTION;0;0;0;0;1;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/045504_1787496926859.jpg?imageView2/1/w/300/h/300
1629;ELASTEN Collagen dạng nước chính hãng Đức ống 25ml – Full hộp 28 ống;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/618688_1754365714106.jpg?imageView2/1/w/300/h/300
1630;Elasten Nước Uống Collagen Elasten Thủy Phân 28 Ống x 25ml (1 hộp );;Chưa chọn danh mục;5;351000;0.0401;0.16;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/826740_1755552877352.jpg?imageView2/1/w/300/h/300
1633;EMBRYOLISSE Kem Chống Nắng Crème Solaire SPF 50 PA++++ 100ml;;EMBRYOLISSE;1;161945.32;0.381;0.03;4;133;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/551598_1754365629789.jpg?imageView2/1/w/300/h/300
1634;EMBRYOLISSE Kem dưỡng Lait CONCENTRE - 30ml;;EMBRYOLISSE;43;628306.94;0.0786;1.39;1;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/723171_1754364220704.jpg?imageView2/1/w/300/h/300
1636;EMBRYOLISSE Kem dưỡng Lait CONCENTRE - 75ml;;EMBRYOLISSE;29;683279.81;0.07490000000000001;0.94;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/929715_1754998314390.jpg?imageView2/1/w/300/h/300
1637;EMBRYOLISSE Kem Dưỡng Lait Crème Retinol Like 75ml;;EMBRYOLISSE;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/671540_1770175369695.jpg?imageView2/1/w/300/h/300
1639;ESSENCE Phấn Tươi Soft Touch Mousse 16g - 04 COOL IVORY;;Chưa chọn danh mục;0;0;0;0;18;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/513649_1755553184617.jpg?imageView2/1/w/300/h/300
1640;ETIAXIL Lăn khử mùi 15ml - Đỏ;;Chưa chọn danh mục;11;373820.58;0.1789;0.35;1;2;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/538449_1754364220703.jpg?imageView2/1/w/300/h/300
1641;ETIAXIL Lăn khử mùi 15ml - Nâu;;Chưa chọn danh mục;11;530854.2;0.2369;0.35;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/401135_1755015213650.jpg?imageView2/1/w/300/h/300
1642;ETIAXIL Lăn khử mùi 15ml - Xanh;;Chưa chọn danh mục;67;3033162.06;0.22579999999999997;2.16;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/314733_1754365814835.jpg?imageView2/1/w/300/h/300
1643;ETIAXIL Lăn Khử Mùi Déodorant Anti-Transpirant 48h Roll-On Peaux Sensibles 50ml;;Chưa chọn danh mục;8;460056.13;0.2641;0.26;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/107431_1754365623874.jpg?imageView2/1/w/300/h/300
1644;ETIAXIL Lăn khử mùi Deodorant Roll-On 50ml - Hương cam quýt;;Chưa chọn danh mục;10;1065500;0.359;0.32;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/615798_1754366215386.jpg?imageView2/1/w/300/h/300
1645;ETIAXIL Lăn khử mùi For Men Antiperspirant Control 48h 50ml;;Chưa chọn danh mục;5;810600.28;0.4982;0.16;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/267257_1754365625544.jpg?imageView2/1/w/300/h/300
1646;ETIAXIL Lăn Khử Mùi Nam Antisperspirant Deodorant Roll-On 15ml;;Chưa chọn danh mục;4;477644.84;0.4163;0.13;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/631291_1754365813862.jpg?imageView2/1/w/300/h/300
1648;ETIAXIL Xịt khử mùi chân Déodorant Anti-Transpirant 48h Pieds 100ml;;Chưa chọn danh mục;16;1213949.46;0.33390000000000003;0.52;21;40;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/608999_1754365717939.jpg?imageView2/1/w/300/h/300
1649;ETIAXIL Xịt khử mùi Déodorant Anti-Transpirant 48h Anti-Traces Blanches & Jaunes - Phun sương 150ml;;Chưa chọn danh mục;10;671487.4;0.3074;0.32;10;31;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/260214_1754366312312.jpg?imageView2/1/w/300/h/300
1650;ETIAXIL Xịt khử mùi Déodorant Anti-Transpirant 48h Anti-Traces Blanches & Jaunes - Xịt thường 100ml;;Chưa chọn danh mục;7;680762.14;0.39149999999999996;0.23;27;117;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/983099_1754365909795.jpg?imageView2/1/w/300/h/300
1651;ETIAXIL Xịt khử mùi Deodorant Douceur 48h Aérosol 150ml;;Chưa chọn danh mục;11;1018629.78;0.3795;0.35;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/993596_1754998488356.jpg?imageView2/1/w/300/h/300
1653;EUCERIN Kem chống nắng Sun Dry Touch Oil Control Spf50+ 50ml;;EUCERIN;15;126897.48;0.027999999999999997;0.48;1;2;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/991456_1756125277372.jpg?imageView2/1/w/300/h/300
1654;EUCERIN Kem Dưỡng Spotless Brightening Spotless - Night 50ml;;EUCERIN;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/425519_1754366310145.jpg?imageView2/1/w/300/h/300
1655;EUCERIN Sữa Dưỡng Thể Spotless Brightening Body Lotion 250ML;;EUCERIN;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/423895_1787499212074.jpg?imageView2/1/w/300/h/300
1657;EUCRYL Bột Tẩy Trắng Răng Powerful Stain Removal Toothpowder 50g - Lẻ 1 Hộp Bột Tẩy;;EUCRYL;25;242015.4;0.19760000000000003;0.81;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/149145_1754366215335.jpg?imageView2/1/w/300/h/300
1658;EUCRYL Kem Đánh Răng Toothpaste 62g;;EUCRYL;91;572735.48;0.1355;2.94;8;2;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/767288_1754365717694.jpg?imageView2/1/w/300/h/300
1659;EUNDAN Viên Uống Vitamin C 1000mg (Hộp 120 Viên);;Chưa chọn danh mục;6;608224.8;0.3093;0.19;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/912756_1754366220016.jpg?imageView2/1/w/300/h/300
1661;EVELINE Nước Tẩy Trang Hyaluron Clinic B5 Ultra Moisturising Micellar Water - 500ml;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/612206_1754365907719.jpg?imageView2/1/w/300/h/300
1662;EVELINE Tinh chất dưỡng mi 8in1 10ml;;Chưa chọn danh mục;4;61600;0.154;0.13;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/879036_1754364221040.jpg?imageView2/1/w/300/h/300
1663;EVOLUDERM Xịt Khoáng Atomiseur Eau Pur - 150ml;;Chưa chọn danh mục;42;189666.52;0.050199999999999995;1.35;11;8;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/510264_1754366214174.jpg?imageView2/1/w/300/h/300
1664;EVOLUDERM Xịt Khoáng Atomiseur Eau Pur - 400ml;;Chưa chọn danh mục;13;75020.58;0.045899999999999996;0.42;12;28;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/290580_1754365720749.jpg?imageView2/1/w/300/h/300
1665;EXCLUSIVE COSMETIC Tẩy Da Chết Toàn Thân Quế Hồi Và Café 380g;;Chưa chọn danh mục;15;73181.8;0.08560000000000001;0.48;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/832045_1754365625126.jpg?imageView2/1/w/300/h/300
1666;FEMFRESH Dung Dịch Vệ Sinh Active Fresh Wash Xanh Dương 250ml;;Chưa chọn danh mục;34;940647.78;0.2107;1.1;26;23;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/004555_1754366311075.jpg?imageView2/1/w/300/h/300
1667;FEMFRESH Dung Dịch Vệ Sinh Phụ Nữ 0% sensitive wash 250ml;;Chưa chọn danh mục;31;657977.41;0.16899999999999998;1;15;15;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/922675_1754365907830.jpg?imageView2/1/w/300/h/300
1668;FEMFRESH Dung Dịch Vệ Sinh Phụ Nữ Daily Intimate Wash Cam 150ml;;Chưa chọn danh mục;48;669135.02;0.1648;1.55;14;9;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/573130_1779867727140.jpg?imageView2/1/w/300/h/300
1669;FEMFRESH Dung Dịch Vệ Sinh Phụ Nữ Daily Intimate Wash Cam 250ml;;Chưa chọn danh mục;109;2821388.6;0.2113;3.52;30;8;0;24;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/571086_1754364220887.jpg?imageView2/1/w/300/h/300
1670;FEMFRESH Dung Dịch Vệ Sinh Phụ Nữ Soothing Wash Hồng 250ml;;Chưa chọn danh mục;138;3002820.89;0.1515;4.45;143;32;0;24;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/047773_1754365814723.jpg?imageView2/1/w/300/h/300
1672;FITO  Bột Trắng Răng FITO 75g -  Hương Cam;;Chưa chọn danh mục;0;0;0;0;1;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/815568_1757512636818.jpg?imageView2/1/w/300/h/300
1673;FLOSLEK Kem dưỡng Anti Acne Mattifying Cream 50ml;;Chưa chọn danh mục;5;789000;0.3234;0.16;2;12;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/55040023_1728291173735.jpg?imageView2/1/w/300/h/300
1675;FLOSLEK Kem gel chấm mụn FLOSLEK 20ml;;Chưa chọn danh mục;2;170300;0.3038;0.06;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/099052_1754365811765.jpg?imageView2/1/w/300/h/300
