Mã SKU;Tên;Thuộc tính phân loại;Danh mục;Xuất kho / Bán hàng;Lợi nhuận gộp hàng hóa đã giao;Tỷ suất Lợi nhuận gộp hàng hóa đã giao;Lượng bán xuất kho trung bình hàng ngày;Tồn kho khả dụng;Số ngày có thể bán;Đang vận tải;Cảnh báo tồn kho;Thời gian tạo;Link hình ảnh
1475;COMPLIMENT Sữa rửa mặt No Problem 200ml - Xanh ngọc;;Chưa chọn danh mục;150;3266928.94;0.28;4.84;402;83;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/213848_1754366311741.jpg?imageView2/1/w/300/h/300
1476;COMPLIMENT sữa rửa mặt Succinic Acid NEW Lẻ 1 Tuýp 200ml - CAM MỚI;;Chưa chọn danh mục;10;250697.42;0.2909;0.32;50;156;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/668270_1757513310964.jpg?imageView2/1/w/300/h/300
1477;COMPLIMENT Tẩy Tế Bào Chết  Scalp Expert  Kiểm Soát Dầu - 300ml;;Chưa chọn danh mục;7;138753.83;0.1972;0.23;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/755305_1774269471498.jpg?imageView2/1/w/300/h/300
1478;COMPLIMENT TDC mặt Peeling Roll Salycylic Acid -  80ml;;Chưa chọn danh mục;4;6590.48;0.0305;0.13;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/021163_1769697815420.jpg?imageView2/1/w/300/h/300
1479;COMPLIMENT Toner  AHA BHA làm sạch sâu 200ml - XANH NHẠT;;Chưa chọn danh mục;6;15372.24;0.0388;0.19;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/117455_1754361508817.jpg?imageView2/1/w/300/h/300
1480;COMPLIMENT Toner 10% Glycolic Acid & Aloe Lô hội - 200ML;;Chưa chọn danh mục;139;4273410;0.3464;4.48;444;99;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/274732_1755687785897.jpg?imageView2/1/w/300/h/300
1481;COMPLIMENT Toner No Problem chứa BHA giúp làm sạch và cấp ẩm 200 - Cam + Nắp xanh;;Chưa chọn danh mục;2;73317.56;0.4459;0.06;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/025120_1754365813249.jpg?imageView2/1/w/300/h/300
1484;COMPLIMENT Toner No Problem chứa BHA giúp làm sạch và cấp ẩm 200 - Xanh + Nắp trắng;;Chưa chọn danh mục;1;38118.34;0.4485;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/889871_1754366212541.jpg?imageView2/1/w/300/h/300
1485;COMPLIMENT Xịt khoáng 200ml - Màu Tím;;Chưa chọn danh mục;0;0;0;0;1;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/729089_1765853338834.jpg?imageView2/1/w/300/h/300
1486;COMPLIMENT Xịt khoáng 200ml - Màu Xanh Mint;;Chưa chọn danh mục;0;0;0;0;1;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/538502_1754366317795.jpg?imageView2/1/w/300/h/300
1487;COMPLIMENT  Lotion chấm mụn 30ml;;Chưa chọn danh mục;5;270774.4;0.47090000000000004;0.16;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/765839_1754365915009.jpg?imageView2/1/w/300/h/300
1488;COMPLIMENT Dưỡng Mi Chuốt Mi Dày Và Dài Chắc Khỏe, Mọc Siêu Nhanh 12ml;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/148899_1754366209039.jpg?imageView2/1/w/300/h/300
1490;COMPLIMENT Serum  10% Niacinamide 27ml - HỒNG NHẠT B3;;Chưa chọn danh mục;0;0;0;0;4;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/600651_1754366319770.jpg?imageView2/1/w/300/h/300
1492;COMPLIMENT Serum dưỡng tóc - VÀNG Serum 200ml;;Chưa chọn danh mục;0;0;0;0;3;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/344000_1757389439693.jpg?imageView2/1/w/300/h/300
1493;COMPLIMENT Serum Red Peel Compliment AHA 30% + BHA 2%  27ml ( ĐỎ);;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/037178_1754365914881.jpg?imageView2/1/w/300/h/300
1494;Compliment Sữa rửa mặt 5% Glycolic Acid làm sạch và dưỡng sáng da 150ml;;Chưa chọn danh mục;52;908635.32;0.22760000000000002;1.68;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/681416_1754365726540.jpg?imageView2/1/w/300/h/300
1497;COOL PHARMAACT Sữa tắm bạc hà Nhật Bản 550ml;;Chưa chọn danh mục;9;204260.76;0.2494;0.29;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/360919_1754365908296.jpg?imageView2/1/w/300/h/300
1499;CORINE DE FARME BABY LOTION - 500ml;;CORINE DE FARME;8;609641.92;0.2722;0.26;11;42;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/349058_1754998488750.jpg?imageView2/1/w/300/h/300
1500;CORINE DE FARME DDVS Intimate Gel 250ml - Fresh;;CORINE DE FARME;2;-63198.9;-0.2861;0.06;13;216;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/208085_1754365816636.jpg?imageView2/1/w/300/h/300
1501;CORINE DE FARME DDVS Intimate Gel 250ml - Protect;;CORINE DE FARME;3;247089.85;0.3772;0.1;19;190;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/994634_1754365623874.jpg?imageView2/1/w/300/h/300
1502;CORINE DE FARME Gel Tắm Essential Shower Gel Làm Sạch Da, Gữ Ẩm 750ml - Aloe vera;;CORINE DE FARME;0;0;0;0;3;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/831644_1754365821744.jpg?imageView2/1/w/300/h/300
1503;CORINE DE FARME Gel Tắm Gội cho bé Hair & Body Wash Gel Corps & Cheveux (Ultra-Rich) - 250ml;;CORINE DE FARME;2;146874.74;0.3555;0.06;17;283;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/994175_1754366216309.jpg?imageView2/1/w/300/h/300
1504;CORINE DE FARME Gel Tắm Gội cho bé Hair & Body Wash Gel Corps & Cheveux (Ultra-Rich) - 500ml;;CORINE DE FARME;5;353348.18;0.2433;0.16;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/627749_1754365717704.jpg?imageView2/1/w/300/h/300
1505;CORINE DE FARME Gel vệ sinh phụ nữ BIO Organic Intimate Gel Sensitive - 250ml;;CORINE DE FARME;3;310512.27;0.3936;0.1;7;70;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/143827_1754366311729.jpg?imageView2/1/w/300/h/300
1506;CORINE DE FARME Kids Shower Gel Tắm Gội 2 in 1 Làm Sạch Dịu Nhẹ Làn Da Nhạy Cảm 300ml - Princess;;CORINE DE FARME;1;50425.5;0.32530000000000003;0.03;15;500;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/851650_1765532790113.jpg?imageView2/1/w/300/h/300
1507;CORINE DE FARME Kids Shower Gel Tắm Gội 2 in 1 Làm Sạch Dịu Nhẹ Làn Da Nhạy Cảm 300ml - STRAWBERRY;;CORINE DE FARME;1;79090;0.4443;0.03;5;166;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/022051_1765532536608.jpg?imageView2/1/w/300/h/300
1508;CORINE DE FARME Kids Shower Gel Tắm Gội 2 in 1 Pear Làm Sạch Dịu Nhẹ Làn Da Nhạy Cảm 300ml;;CORINE DE FARME;0;0;0;0;7;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/158994_1763534511532.jpg?imageView2/1/w/300/h/300
1509;CORINE DE FARME Sữa Tắm Gội Cho Bé Gel Douche 2in1 Phiên Bản Batman 300ml;;CORINE DE FARME;3;114000;0.27140000000000003;0.1;8;80;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/102821_1754366315286.jpg?imageView2/1/w/300/h/300
1510;CORINE DE FARME Sữa Tắm Gội Cho Bé Gel Douche 2in1 Phiên Bản Superman 300ml;;CORINE DE FARME;0;0;0;0;11;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/087058_1754365915101.jpg?imageView2/1/w/300/h/300
1511;CORINE DE FARME Sữa tắm Intimate Gel Douche Shower Gel 2in1 250ml;;CORINE DE FARME;4;241263.68;0.37329999999999997;0.13;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/046311_1754364220758.jpg?imageView2/1/w/300/h/300
1512;QUÀ TẶNG - BĂNG ĐÔ CDF XANH;;CORINE DE FARME;1;48000;1;0.03;26;866;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/410495_1767409320027.jpg?imageView2/1/w/300/h/300
1513;COSRX Kem Dưỡng Ẩm Advanced Snail 92 All In One Cream (Tube) - 50g;;Chưa chọn danh mục;0;0;0;0;1;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/982190_1754365630269.jpg?imageView2/1/w/300/h/300
1514;COSRX Sữa Rửa Mặt Low pH Good Morning Gel Cleanser - 150ml;;Chưa chọn danh mục;43;547368.99;0.0917;1.39;33;23;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/955812_1754365623530.jpg?imageView2/1/w/300/h/300
1522;COW Sữa tắm Milky Body Soap 550ml - HƯƠNG HOA CỎ;;Chưa chọn danh mục;1;37000;0.31620000000000004;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/199249_1754366312759.jpg?imageView2/1/w/300/h/300
1523;COW Sữa tắm Milky Body Soap 550ml - HƯƠNG HOA HỒNG;;Chưa chọn danh mục;0;0;0;0;1;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/727141_1754365909710.jpg?imageView2/1/w/300/h/300
1524;CREST Kem đánh răng 3D White 147g - Bản Advanced;;Chưa chọn danh mục;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/647902_1755553283092.jpg?imageView2/1/w/300/h/300
1525;CREST Kem Đánh Răng Crest 3D White Brilliance Vibrant Peppermint 130g;;Chưa chọn danh mục;1;107072;0.4118;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/827847_1769699061201.jpg?imageView2/1/w/300/h/300
1527;CREST Kem Đánh Trắng Răng 3D White Radiant Mint 93g;;Chưa chọn danh mục;2;136688;0.4044;0.06;1;16;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/031625_1754366219928.jpg?imageView2/1/w/300/h/300
1528;CURCUMIN Tinh Nghệ Nano 365 Curcumin Premium Hamin Bio 32 tép;;Chưa chọn danh mục;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/838829_1787202758756.jpg?imageView2/1/w/300/h/300
1534;DẠ HƯƠNG Dung dịch vệ sinh Daily Fresh Moisture - 120ML Vàng;;Chưa chọn danh mục;8;-56628;-0.1497;0.26;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/808928_1754365819973.jpg?imageView2/1/w/300/h/300
1543;DENTAL FLOSSERS Tăm chỉ nha khoa hộp 50 chiếc;;Chưa chọn danh mục;12;93171.16;0.6603;0.39;303;776;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/967193_1754919949287.jpg?imageView2/1/w/300/h/300
1544;DERM ALL MATRIX Mặt nạ Derm All Matrix - Lẻ 1 Miếng;;Chưa chọn danh mục;60;306547.64;0.07730000000000001;1.94;8;4;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/750736_1754361503118.jpg?imageView2/1/w/300/h/300
1545;DERMA Kem giảm mụn Anti Acne Cream Gamma Chemicals 10g;;Chưa chọn danh mục;3;55856;0.5294;0.1;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/605102_1754366215388.jpg?imageView2/1/w/300/h/300
1546;DERMA FORTE Gel giảm mụn 15g - Bản ADVANCED;;Chưa chọn danh mục;39;634202.1;0.15869999999999998;1.26;37;29;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/365374_1754365817106.jpg?imageView2/1/w/300/h/300
1547;DERMA FORTE Gel giảm mụn 15g - Bản thường;;Chưa chọn danh mục;422;2933150.2;0.0764;13.61;100;7;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/830774_1754365626073.jpg?imageView2/1/w/300/h/300
1548;DERMABLOCK Kem Chống Nắng Sun Cream SPF50+ PA++++ - #BB;;Chưa chọn danh mục;4;29999.16;0.056799999999999996;0.13;15;115;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/781292_1754365631700.jpg?imageView2/1/w/300/h/300
1549;DERMABLOCK Kem Chống Nắng  Sun Cream SPF50+ PA++++ - #Daily;;Chưa chọn danh mục;2;13671.42;0.0518;0.06;5;83;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/485673_1754366209344.jpg?imageView2/1/w/300/h/300
1550;DERMABLOCK Kem Chống Nắng  Sun Cream SPF50+ PA++++ - #Tone Up;;Chưa chọn danh mục;7;45693.34;0.0495;0.23;12;52;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/054162_1754365617405.jpg?imageView2/1/w/300/h/300
1552;DERMAXILIC Kem ngày Dermaxilic B5 Tone up cream  - 50ml;;Chưa chọn danh mục;1278;9503438.98;0.0583;41.23;2;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/039048_1778121897307.jpg?imageView2/1/w/300/h/300
1561;DIANA băng vệ sinh ngày & đêm kháng khuẩn 20 miếng;;Chưa chọn danh mục;3;0;0;0.1;9;90;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/689007_1754366306031.jpg?imageView2/1/w/300/h/300
1588;DOVE Tẩy tế bào chết bluberry & Lime scent 280g;;Chưa chọn danh mục;2;12333.34;0.0444;0.06;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/047821_1784172108304.jpg?imageView2/1/w/300/h/300
1589;DOVE Tẩy Tế Bào Chết Dove Body Scrub 50g - ĐƯỜNG NÂU;;Chưa chọn danh mục;52;666901.4;0.4378;1.68;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/243476_1750237274987.jpg?imageView2/1/w/300/h/300
1590;DOVE Tẩy Tế Bào Chết Dove Body Scrub 50g - HOA ANH ĐÀO;;Chưa chọn danh mục;78;1236214.52;0.4825;2.52;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/699496_1750482187241.jpg?imageView2/1/w/300/h/300
1591;DOVE Tẩy Tế Bào Chết Dove Body Scrub 50g - LỰU;;Chưa chọn danh mục;58;541384.98;0.3543;1.87;2;1;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/256081_1750237225332.jpg?imageView2/1/w/300/h/300
1592;DOVE Tẩy tế bào chết  SAKURA 280g;;Chưa chọn danh mục;2;12055.56;0.0434;0.06;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/504436_1754366320316.jpg?imageView2/1/w/300/h/300
1593;DOVE Tẩy tế bào chết bản Mỹ 280g - Lựu Đỏ;;Chưa chọn danh mục;28;199869.72;0.051100000000000007;0.9;1;1;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/883939_1754366223830.jpg?imageView2/1/w/300/h/300
1594;DR.ALTHEA Kem dưỡng ẩm Dr.Althea 345 Relief Cream - 50ml;;Chưa chọn danh mục;11;561542.32;0.1434;0.35;0;0;20;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/973719_1758618401202.jpg?imageView2/1/w/300/h/300
1595;Drceutics Nước tẩy trang Ultra-mild Olive Cleansing Water - 500ML;;Chưa chọn danh mục;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/978749_1771989191329.jpg?imageView2/1/w/300/h/300
1600;DR.G Kem Chống Nắng Phổ Rộng R.E.D Blemish Soothing Up Sun SPF 50+ PA++++ - 10ml;;DR.G;11;220000;0.44439999999999996;0.35;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/116232_1754365712850.jpg?imageView2/1/w/300/h/300
1601;Dr.G Kem dưỡng R.E.D Blemish Clear Soothing Cream - 10ml;;DR.G;1;70000;0.7368000000000001;0.03;20;666;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/356185_1754366210676.jpg?imageView2/1/w/300/h/300
1606;DR.JART Kem Dưỡng Trắng Da V7 Toning Light Dr.Jart+ 50ml;;Chưa chọn danh mục;0;0;0;0;3;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/234238_1754365813712.jpg?imageView2/1/w/300/h/300
1607;Dr.Pepti Kem Dưỡng Centella Moist Soothing Gel Cream 70ml;;DR.PEPTI;32;238285.97;0.022799999999999997;1.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/971843_1754364213670.jpg?imageView2/1/w/300/h/300
1608;DR.PEPTI Nước Hoa Hồng Centella Toner 180ml;;DR.PEPTI;120;595583.03;0.0225;3.87;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/040043_1785301472197.jpg?imageView2/1/w/300/h/300
1609;DR.PEPTI Sữa Rửa Mặt Galacto Cleansing Foam 110ml;;DR.PEPTI;13;88095.76;0.0499;0.42;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/176156_1754365813960.jpg?imageView2/1/w/300/h/300
1610;DR.PEPTI Tẩy Da Chết Herb Natural Peeling Gel 130ml;;DR.PEPTI;5;33163.25;0.045700000000000005;0.16;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/817147_1755015056776.jpg?imageView2/1/w/300/h/300
1611;DR.SERA Bông Tẩy Trang Cotton Tiệt Trùng UV - PURE SNOW COTTON PAD - 150 Miếng;;Chưa chọn danh mục;146;1449620.56;0.31170000000000003;4.71;534;113;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/762912_1756125358464.jpg?imageView2/1/w/300/h/300
1612;DR.SERA Bông Tẩy Trang Cotton Tiệt Trùng UV - PURE SNOW COTTON PAD - 234 Miếng;;Chưa chọn danh mục;295;3435317.72;0.33390000000000003;9.52;953;100;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/407282_1754361506518.jpg?imageView2/1/w/300/h/300
1613;DR.SERA Khăn Mặt Nén Cotton Tiệt Trùng UV Mềm Mịn An Toàn Làn Da - Túi (30 cái);;Chưa chọn danh mục;2125;1788507.5;0.3862;68.55;110;1;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/058282_1754365904596.jpg?imageView2/1/w/300/h/300
1615;DR.SERA Khăn Tắm Nén Cotton Tiệt Trùng UV Mềm Mịn An Toàn Với Mọi Làn Da - 1 Khăn;;Chưa chọn danh mục;818;6531735.44;0.3271;26.39;1;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/143497_1781534797520.jpg?imageView2/1/w/300/h/300
1616;DUCRAY Dầu gội Kelual DS shampoo 100ml;;DUCRAY;1;136243.11;0.3206;0.03;1;33;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/100232_1754361502892.jpg?imageView2/1/w/300/h/300
1617;DUCRAY Dầu Gội KERTYOL PSO Shampoo 125ml;;DUCRAY;0;0;0;0;8;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/993634_1754365816239.jpg?imageView2/1/w/300/h/300
1618;DUCRAY Kem Chống Nắng Keracnyl UV Anti-Blemish Fluid SPF50+ 50ml;;DUCRAY;2;497517.6;0.4985;0.06;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/541245_1789007232022.jpg?imageView2/1/w/300/h/300
1619;DUCRAY Kem Dưỡng Da KERACNYL MAT Oily Skin 30ml;;DUCRAY;0;0;0;0;7;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/515151_1754365718495.jpg?imageView2/1/w/300/h/300
1620;DUCRAY Kem dưỡng Keracnyl PP Anti-blemish soothing cream 30ml;;DUCRAY;103;-1587465.44;-0.0557;3.32;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/792145_1754366312651.jpg?imageView2/1/w/300/h/300
1625;EKSEPTION Tinh chất RETIN-OIL PEEL 5ml/ống;;EKSEPTION;1;73076.92;0.16949999999999998;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/699180_1754366315189.jpg?imageView2/1/w/300/h/300
1626;EKSEPTION Tinh Chất Dưỡng Ẩm Hyaluronic PHA Mixlab Serum - 75ml;;EKSEPTION;0;0;0;0;1;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/045504_1787496926859.jpg?imageView2/1/w/300/h/300
1630;Elasten Nước Uống Collagen Elasten Thủy Phân 28 Ống x 25ml (1 hộp );;Chưa chọn danh mục;1;70200;0.0401;0.03;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/826740_1755552877352.jpg?imageView2/1/w/300/h/300
1633;EMBRYOLISSE Kem Chống Nắng Crème Solaire SPF 50 PA++++ 100ml;;EMBRYOLISSE;0;0;0;0;4;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/551598_1754365629789.jpg?imageView2/1/w/300/h/300
1634;EMBRYOLISSE Kem dưỡng Lait CONCENTRE - 30ml;;EMBRYOLISSE;9;230821.2;0.1285;0.29;1;3;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/723171_1754364220704.jpg?imageView2/1/w/300/h/300
1636;EMBRYOLISSE Kem dưỡng Lait CONCENTRE - 75ml;;EMBRYOLISSE;10;473823.97;0.13970000000000002;0.32;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/929715_1754998314390.jpg?imageView2/1/w/300/h/300
1639;ESSENCE Phấn Tươi Soft Touch Mousse 16g - 04 COOL IVORY;;Chưa chọn danh mục;0;0;0;0;18;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/513649_1755553184617.jpg?imageView2/1/w/300/h/300
1640;ETIAXIL Lăn khử mùi 15ml - Đỏ;;Chưa chọn danh mục;15;493353.8;0.1743;0.48;1;2;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/538449_1754364220703.jpg?imageView2/1/w/300/h/300
1641;ETIAXIL Lăn khử mùi 15ml - Nâu;;Chưa chọn danh mục;0;0;0;0;0;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/401135_1755015213650.jpg?imageView2/1/w/300/h/300
1642;ETIAXIL Lăn khử mùi 15ml - Xanh;;Chưa chọn danh mục;55;1765824.67;0.16899999999999998;1.77;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/314733_1754365814835.jpg?imageView2/1/w/300/h/300
1643;ETIAXIL Lăn Khử Mùi Déodorant Anti-Transpirant 48h Roll-On Peaux Sensibles 50ml;;Chưa chọn danh mục;12;851348.81;0.3257;0.39;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/107431_1754365623874.jpg?imageView2/1/w/300/h/300
1645;ETIAXIL Lăn khử mùi For Men Antiperspirant Control 48h 50ml;;Chưa chọn danh mục;5;511939.1;0.38539999999999996;0.16;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/267257_1754365625544.jpg?imageView2/1/w/300/h/300
1646;ETIAXIL Lăn Khử Mùi Nam Antisperspirant Deodorant Roll-On 15ml;;Chưa chọn danh mục;6;508749.76;0.3362;0.19;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/631291_1754365813862.jpg?imageView2/1/w/300/h/300
1648;ETIAXIL Xịt khử mùi chân Déodorant Anti-Transpirant 48h Pieds 100ml;;Chưa chọn danh mục;15;427196.27;0.158;0.48;21;43;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/608999_1754365717939.jpg?imageView2/1/w/300/h/300
1649;ETIAXIL Xịt khử mùi Déodorant Anti-Transpirant 48h Anti-Traces Blanches & Jaunes - Phun sương 150ml;;Chưa chọn danh mục;22;777377.66;0.1864;0.71;10;14;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/260214_1754366312312.jpg?imageView2/1/w/300/h/300
1650;ETIAXIL Xịt khử mùi Déodorant Anti-Transpirant 48h Anti-Traces Blanches & Jaunes - Xịt thường 100ml;;Chưa chọn danh mục;10;822333.5;0.35100000000000003;0.32;27;84;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/983099_1754365909795.jpg?imageView2/1/w/300/h/300
1651;ETIAXIL Xịt khử mùi Deodorant Douceur 48h Aérosol 150ml;;Chưa chọn danh mục;5;486974.9;0.39149999999999996;0.16;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/993596_1754998488356.jpg?imageView2/1/w/300/h/300
1653;EUCERIN Kem chống nắng Sun Dry Touch Oil Control Spf50+ 50ml;;EUCERIN;3;29820.63;0.0319;0.1;1;10;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/991456_1756125277372.jpg?imageView2/1/w/300/h/300
1654;EUCERIN Kem Dưỡng Spotless Brightening Spotless - Night 50ml;;EUCERIN;8;261701.05;0.056900000000000006;0.26;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/425519_1754366310145.jpg?imageView2/1/w/300/h/300
1655;EUCERIN Sữa Dưỡng Thể Spotless Brightening Body Lotion 250ML;;EUCERIN;0;0;0;0;2;--;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/423895_1787499212074.jpg?imageView2/1/w/300/h/300
1656;EUCERIN Tẩy Trang DermatoCLEAN Hyaluron Micellar Water 3in1 - 400ml;;EUCERIN;6;54000;0.0333;0.19;0;0;0;0;13/04/2026 21:53;https://res.bigseller.pro/sku/images/merchantsku/944484/859418_1785894889056.jpg?imageView2/1/w/300/h/300
